"County FIPS","County Name","Year","Household Type","Age Group","Total Households","Data Type"
"123","Weld County","2014","All Households","Age 65+","18,883","Estimate"
"123","Weld County","2015","All Households","Age 65+","19,776","Estimate"
"123","Weld County","2016","All Households","Age 65+","20,938","Estimate"
"123","Weld County","2017","All Households","Age 65+","22,113","Estimate"
"123","Weld County","2018","All Households","Age 65+","23,303","Estimate"
"123","Weld County","2019","All Households","Age 65+","24,478","Estimate"
"123","Weld County","2020","All Households","Age 65+","25,763","Estimate"
"123","Weld County","2021","All Households","Age 65+","27,204","Estimate"
"123","Weld County","2022","All Households","Age 65+","28,561","Estimate"
"123","Weld County","2023","All Households","Age 65+","29,920","Estimate"
"123","Weld County","2024","All Households","Age 65+","31,453","Estimate"
"123","Weld County","2025","All Households","Age 65+","33,001","Estimate"
"123","Weld County","2026","All Households","Age 65+","34,477","Estimate"
"123","Weld County","2027","All Households","Age 65+","35,750","Estimate"
"123","Weld County","2028","All Households","Age 65+","36,866","Estimate"
"123","Weld County","2029","All Households","Age 65+","37,949","Estimate"
"123","Weld County","2030","All Households","Age 65+","38,868","Estimate"
"123","Weld County","2031","All Households","Age 65+","39,704","Estimate"
"123","Weld County","2032","All Households","Age 65+","40,489","Estimate"
"123","Weld County","2033","All Households","Age 65+","41,330","Estimate"
"123","Weld County","2034","All Households","Age 65+","42,264","Estimate"
"123","Weld County","2035","All Households","Age 65+","43,266","Estimate"
"123","Weld County","2036","All Households","Age 65+","44,260","Estimate"
"123","Weld County","2037","All Households","Age 65+","45,222","Estimate"
"123","Weld County","2038","All Households","Age 65+","46,076","Estimate"
"123","Weld County","2039","All Households","Age 65+","46,898","Estimate"
"123","Weld County","2040","All Households","Age 65+","47,775","Estimate"
"123","Weld County","2041","All Households","Age 65+","48,704","Estimate"
"123","Weld County","2042","All Households","Age 65+","49,731","Estimate"
"123","Weld County","2043","All Households","Age 65+","50,766","Estimate"
"123","Weld County","2044","All Households","Age 65+","51,942","Estimate"
"123","Weld County","2045","All Households","Age 65+","53,275","Estimate"
"123","Weld County","2046","All Households","Age 65+","54,641","Estimate"
"123","Weld County","2047","All Households","Age 65+","56,064","Estimate"
"123","Weld County","2048","All Households","Age 65+","57,673","Estimate"
"123","Weld County","2049","All Households","Age 65+","59,404","Estimate"
"123","Weld County","2050","All Households","Age 65+","61,294","Estimate"
"125","Yuma County","2010","All Households","Age 65+","1,015","Estimate"
"125","Yuma County","2011","All Households","Age 65+","1,069","Estimate"
"125","Yuma County","2012","All Households","Age 65+","1,093","Estimate"
"125","Yuma County","2013","All Households","Age 65+","1,109","Estimate"
"125","Yuma County","2014","All Households","Age 65+","1,119","Estimate"
"125","Yuma County","2015","All Households","Age 65+","1,133","Estimate"
"125","Yuma County","2016","All Households","Age 65+","1,152","Estimate"
"125","Yuma County","2017","All Households","Age 65+","1,172","Estimate"
"125","Yuma County","2018","All Households","Age 65+","1,186","Estimate"
"125","Yuma County","2019","All Households","Age 65+","1,198","Estimate"
"125","Yuma County","2020","All Households","Age 65+","1,210","Estimate"
"125","Yuma County","2021","All Households","Age 65+","1,223","Estimate"
"125","Yuma County","2022","All Households","Age 65+","1,248","Estimate"
"125","Yuma County","2023","All Households","Age 65+","1,263","Estimate"
"125","Yuma County","2024","All Households","Age 65+","1,254","Estimate"
"125","Yuma County","2025","All Households","Age 65+","1,257","Estimate"
"125","Yuma County","2026","All Households","Age 65+","1,243","Estimate"
"125","Yuma County","2027","All Households","Age 65+","1,250","Estimate"
"125","Yuma County","2028","All Households","Age 65+","1,254","Estimate"
"125","Yuma County","2029","All Households","Age 65+","1,261","Estimate"
"125","Yuma County","2030","All Households","Age 65+","1,256","Estimate"
"125","Yuma County","2031","All Households","Age 65+","1,246","Estimate"
"125","Yuma County","2032","All Households","Age 65+","1,237","Estimate"
"125","Yuma County","2033","All Households","Age 65+","1,236","Estimate"
"125","Yuma County","2034","All Households","Age 65+","1,230","Estimate"
"125","Yuma County","2035","All Households","Age 65+","1,232","Estimate"
"125","Yuma County","2036","All Households","Age 65+","1,237","Estimate"
"125","Yuma County","2037","All Households","Age 65+","1,222","Estimate"
"125","Yuma County","2038","All Households","Age 65+","1,219","Estimate"
"125","Yuma County","2039","All Households","Age 65+","1,216","Estimate"
"125","Yuma County","2040","All Households","Age 65+","1,214","Estimate"
"125","Yuma County","2041","All Households","Age 65+","1,203","Estimate"
"125","Yuma County","2042","All Households","Age 65+","1,189","Estimate"
"125","Yuma County","2043","All Households","Age 65+","1,192","Estimate"
"125","Yuma County","2044","All Households","Age 65+","1,199","Estimate"
"125","Yuma County","2045","All Households","Age 65+","1,216","Estimate"
"125","Yuma County","2046","All Households","Age 65+","1,225","Estimate"
"125","Yuma County","2047","All Households","Age 65+","1,241","Estimate"
